osmid,y,x,street_count,highway,ref,junction,railway,geometry
30298952,41.3711208,2.1461204,3,,,,,POINT (2.1461204 41.3711208)
30298958,41.3704385,2.1446664,3,,,,,POINT (2.1446664 41.3704385)
30298959,41.3719318,2.147403,3,,,,,POINT (2.147403 41.3719318)
30307932,41.3752652,2.1425828,3,,,,,POINT (2.1425828 41.3752652)
30307934,41.3737919,2.1425118,4,,,,,POINT (2.1425118 41.3737919)
30307936,41.372693,2.1424589,4,,,,,POINT (2.1424589 41.372693)
30307937,41.3721855,2.1424397,3,,,,,POINT (2.1424397 41.3721855)
30307939,41.3714709,2.1424025,3,,,,,POINT (2.1424025 41.3714709)
30307943,41.3699007,2.1373896,3,,,,,POINT (2.1373896 41.3699007)
30307945,41.3676672,2.1395904,4,,,,,POINT (2.1395904 41.3676672)
30307946,41.3710863,2.1352326,3,,,,,POINT (2.1352326 41.3710863)
30307948,41.3697678,2.1355403,3,,,,,POINT (2.1355403 41.3697678)
30307968,41.3728514,2.1352517,4,,,,,POINT (2.1352517 41.3728514)
30307969,41.3724193,2.1354955,3,,,,,POINT (2.1354955 41.3724193)
30307971,41.3703972,2.1366527,3,,,,,POINT (2.1366527 41.3703972)
30307972,41.3698569,2.1369725,3,,,,,POINT (2.1369725 41.3698569)
30307973,41.3712926,2.137803,3,,,,,POINT (2.137803 41.3712926)
30307974,41.3701651,2.138228,3,,,,,POINT (2.138228 41.3701651)
30308051,41.3710392,2.1329705,4,,,,,POINT (2.1329705 41.3710392)
30312388,41.38256,2.1943099,3,,,,,POINT (2.1943099 41.38256)
30312391,41.3847548,2.1957083,3,,,,,POINT (2.1957083 41.3847548)
30312481,41.3913226,2.1937604,4,,,,,POINT (2.1937604 41.3913226)
30312482,41.3921605,2.1948702,4,,,,,POINT (2.1948702 41.3921605)
30312484,41.3931248,2.1961543,4,,,,,POINT (2.1961543 41.3931248)
30312485,41.3947375,2.1983273,4,,,,,POINT (2.1983273 41.3947375)
30312486,41.3955921,2.1994447,4,,,,,POINT (2.1994447 41.3955921)
30312487,41.3964346,2.2005753,4,,,,,POINT (2.2005753 41.3964346)
30312489,41.3981259,2.2028635,4,,,,,POINT (2.2028635 41.3981259)
30312828,41.3922371,2.1901696,4,,,,,POINT (2.1901696 41.3922371)
30312830,41.3931083,2.1914022,4,,,,,POINT (2.1914022 41.3931083)
30312831,41.3948499,2.1938295,4,,,,,POINT (2.1938295 41.3948499)
30312832,41.3964391,2.1960677,4,,,,,POINT (2.1960677 41.3964391)
30312835,41.398144,2.1983405,4,,,,,POINT (2.1983405 41.398144)
30312836,41.3989852,2.1994984,4,,,,,POINT (2.1994984 41.3989852)
30312837,41.3998338,2.2006168,4,,,,,POINT (2.2006168 41.3998338)
30312838,41.4024591,2.2040566,4,,,,,POINT (2.2040566 41.4024591)
30312839,41.4032727,2.2051361,4,,,,,POINT (2.2051361 41.4032727)
30312840,41.4041031,2.2062379,4,,,,,POINT (2.2062379 41.4041031)
30312841,41.404976,2.2073964,4,,,,,POINT (2.2073964 41.404976)
30312843,41.4058181,2.2085251,4,,,,,POINT (2.2085251 41.4058181)
30312919,41.4038488,2.2111037,3,,,,,POINT (2.2111037 41.4038488)
30312922,41.4026871,2.2126601,3,,,,,POINT (2.2126601 41.4026871)
30312934,41.4035989,2.2114339,4,,,,,POINT (2.2114339 41.4035989)
30312935,41.4027463,2.2103238,4,,,,,POINT (2.2103238 41.4027463)
30312937,41.401055,2.2080805,4,,,,,POINT (2.2080805 41.401055)
30312951,41.4064258,2.2031731,4,,,,,POINT (2.2031731 41.4064258)
30312952,41.4050038,2.2050446,4,,,,,POINT (2.2050446 41.4050038)
30312954,41.4018787,2.2091903,4,,,,,POINT (2.2091903 41.4018787)
30312955,41.4009579,2.2103941,3,,,,,POINT (2.2103941 41.4009579)
30312960,41.4056842,2.2019228,4,,,,,POINT (2.2019228 41.4056842)
30312962,41.4041484,2.2039404,4,,,,,POINT (2.2039404 41.4041484)
30312975,41.4015839,2.1893122,3,,,,,POINT (2.1893122 41.4015839)
30312976,41.4007445,2.1904242,4,,,,,POINT (2.1904242 41.4007445)
30312978,41.3990339,2.1926652,4,,,,,POINT (2.1926652 41.3990339)
30313010,41.3973171,2.1949089,4,,,,,POINT (2.1949089 41.3973171)
30313062,41.3936934,2.1997228,4,,,,,POINT (2.1997228 41.3936934)
30313063,41.3935606,2.1998972,4,,,,,POINT (2.1998972 41.3935606)
30313064,41.3922578,2.2016464,3,,,,,POINT (2.2016464 41.3922578)
30313113,41.3898089,2.1481906,4,,,,,POINT (2.1481906 41.3898089)
30313122,41.3953745,2.1434986,3,,,,,POINT (2.1434986 41.3953745)
30313123,41.394946,2.144046,4,,,,,POINT (2.144046 41.394946)
30313125,41.3978015,2.1502591,3,,,,,POINT (2.1502591 41.3978015)
30313129,41.3967696,2.14845,4,,,,,POINT (2.14845 41.3967696)
30313130,41.3963818,2.1477689,3,,,,,POINT (2.1477689 41.3963818)
30313132,41.3954017,2.1460963,4,,,,,POINT (2.1460963 41.3954017)
30313134,41.394819,2.1451172,4,,,,,POINT (2.1451172 41.394819)
30313135,41.3945119,2.1446029,4,,,,,POINT (2.1446029 41.3945119)
30313136,41.3942159,2.1441047,3,,,,,POINT (2.1441047 41.3942159)
30313139,41.3972053,2.1406273,5,,,,,POINT (2.1406273 41.3972053)
30313140,41.3965376,2.1413364,3,,,,,POINT (2.1413364 41.3965376)
30313141,41.3959067,2.1420332,3,,,,,POINT (2.1420332 41.3959067)
30313142,41.3954109,2.1425796,4,,,,,POINT (2.1425796 41.3954109)
30313143,41.395074,2.1430011,3,,,,,POINT (2.1430011 41.395074)
30313144,41.3946531,2.1435539,4,,,,,POINT (2.1435539 41.3946531)
30313158,41.397706,2.1414275,3,,,,,POINT (2.1414275 41.397706)
30313159,41.3971166,2.1421594,4,,,,,POINT (2.1421594 41.3971166)
30313161,41.3960851,2.1434731,4,,,,,POINT (2.1434731 41.3960851)
30313162,41.3956718,2.1440044,4,,,,,POINT (2.1440044 41.3956718)
30313163,41.395248,2.1445508,4,,,,,POINT (2.1445508 41.395248)
30313171,41.4005445,2.1397298,4,traffic_signals,,,,POINT (2.1397298 41.4005445)
30313174,41.3991511,2.1413862,4,,,,,POINT (2.1413862 41.3991511)
30313177,41.3978,2.1430808,4,traffic_signals,,,,POINT (2.1430808 41.3978)
30313178,41.3971982,2.143835,4,,,,,POINT (2.143835 41.3971982)
30313179,41.3967486,2.1443985,4,traffic_signals,,,,POINT (2.1443985 41.3967486)
30313181,41.3962593,2.1450034,4,,,,,POINT (2.1450034 41.3962593)
30313182,41.3958381,2.1455532,4,traffic_signals,,,,POINT (2.1455532 41.3958381)
30313240,41.3983394,2.1497975,4,,,,,POINT (2.1497975 41.3983394)
30313241,41.39805,2.1493097,4,,,,,POINT (2.1493097 41.39805)
30313244,41.3972543,2.1479773,4,,,,,POINT (2.1479773 41.3972543)
30313246,41.3970104,2.1475595,3,,,,,POINT (2.1475595 41.3970104)
30313252,41.3938015,2.1427722,4,,,,,POINT (2.1427722 41.3938015)
30313254,41.3935633,2.1425607,4,,,,,POINT (2.1425607 41.3935633)
30313256,41.3925581,2.1416602,4,,,,,POINT (2.1416602 41.3925581)
30313348,41.3999633,2.1507876,3,,,,,POINT (2.1507876 41.3999633)
30313349,41.399701,2.1504643,3,,,,,POINT (2.1504643 41.399701)
30313353,41.3987784,2.1492728,4,,,,,POINT (2.1492728 41.3987784)
30313355,41.3984847,2.1487751,4,,,,,POINT (2.1487751 41.3984847)
30313357,41.3977173,2.1474677,4,,,,,POINT (2.1474677 41.3977173)
30313358,41.3974904,2.1470668,4,,,,,POINT (2.1470668 41.3974904)
30313363,41.4018826,2.1508584,3,,,,,POINT (2.1508584 41.4018826)
30313364,41.402255,2.151626,3,,,,,POINT (2.151626 41.402255)
30313367,41.4026766,2.1525132,3,,,,,POINT (2.1525132 41.4026766)
30313368,41.4033765,2.1506937,3,,,,,POINT (2.1506937 41.4033765)
30313375,41.3958502,2.1288746,3,,,,,POINT (2.1288746 41.3958502)
30313376,41.3978984,2.1255171,3,,,,,POINT (2.1255171 41.3978984)
30313377,41.3976595,2.1250685,3,,,,,POINT (2.1250685 41.3976595)
30313399,41.3960395,2.1251128,3,,,,,POINT (2.1251128 41.3960395)
30313434,41.3968902,2.120321,3,,,,,POINT (2.120321 41.3968902)
30313436,41.3970017,2.1207614,3,,,,,POINT (2.1207614 41.3970017)
30313438,41.3973852,2.1215454,3,crossing,,,,POINT (2.1215454 41.3973852)
30313439,41.3974762,2.121748,4,,,,,POINT (2.121748 41.3974762)
30313440,41.3979402,2.122704,4,,,,,POINT (2.122704 41.3979402)
30313444,41.3988003,2.1203849,3,,,,,POINT (2.1203849 41.3988003)
30313537,41.3952686,2.1227287,4,,,,,POINT (2.1227287 41.3952686)
30313538,41.3940512,2.1239154,3,,,,,POINT (2.1239154 41.3940512)
30313560,41.3962581,2.1229738,3,,,,,POINT (2.1229738 41.3962581)
30314490,41.3949638,2.1221824,3,,,,,POINT (2.1221824 41.3949638)
30314491,41.3937312,2.1233156,4,,,,,POINT (2.1233156 41.3937312)
30314492,41.3930734,2.1239253,4,,,,,POINT (2.1239253 41.3930734)
30314622,41.3868141,2.1231824,3,,,,,POINT (2.1231824 41.3868141)
30314629,41.3856805,2.1269905,3,,,,,POINT (2.1269905 41.3856805)
30314630,41.3796068,2.1239489,3,,,,,POINT (2.1239489 41.3796068)
30314631,41.3786309,2.1247847,4,,,,,POINT (2.1247847 41.3786309)
30314632,41.378318,2.1242948,3,,,,,POINT (2.1242948 41.378318)
30314635,41.3764542,2.1259525,4,,,,,POINT (2.1259525 41.3764542)
30314636,41.3755895,2.1266957,3,,,,,POINT (2.1266957 41.3755895)
30314637,41.3783406,2.1220033,3,,,,,POINT (2.1220033 41.3783406)
30314638,41.3778039,2.1224487,4,,,,,POINT (2.1224487 41.3778039)
30314640,41.377453,2.1217343,3,,,,,POINT (2.1217343 41.377453)
30314642,41.3784482,2.1236868,3,,,,,POINT (2.1236868 41.3784482)
30314648,41.3747667,2.1264581,4,,,,,POINT (2.1264581 41.3747667)
30314651,41.3739576,2.1250269,4,,,,,POINT (2.1250269 41.3739576)
30315450,41.3489419,2.1374456,3,,,,,POINT (2.1374456 41.3489419)
30315480,41.3536878,2.1353577,3,,,,,POINT (2.1353577 41.3536878)
30315481,41.35208,2.1365632,4,,,,,POINT (2.1365632 41.35208)
30315492,41.3453189,2.1465878,3,,,,,POINT (2.1465878 41.3453189)
30315629,41.3577666,2.1633934,3,,,,,POINT (2.1633934 41.3577666)
30318120,41.3528034,2.140374,4,,,,,POINT (2.140374 41.3528034)
30318187,41.352345,2.1377891,4,,,,,POINT (2.1377891 41.352345)
30318188,41.352952,2.1413012,3,,,,,POINT (2.1413012 41.352952)
30318191,41.3541479,2.1364979,4,,,,,POINT (2.1364979 41.3541479)
30332577,41.4257463,2.1903689,4,,,,,POINT (2.1903689 41.4257463)
30332593,41.4227549,2.1886828,3,,,,,POINT (2.1886828 41.4227549)
30332598,41.4212983,2.1879684,4,,,,,POINT (2.1879684 41.4212983)
30332601,41.4196384,2.1901434,4,,,,,POINT (2.1901434 41.4196384)
30332606,41.4188035,2.1889786,4,,,,,POINT (2.1889786 41.4188035)
30332639,41.4174413,2.188544,4,,,,,POINT (2.188544 41.4174413)
30332641,41.4161237,2.1880886,3,,,,,POINT (2.1880886 41.4161237)
30332643,41.4156774,2.1863577,3,,,,,POINT (2.1863577 41.4156774)
30332647,41.4145895,2.1855309,4,,,,,POINT (2.1855309 41.4145895)
30332649,41.4142897,2.1852995,3,,,,,POINT (2.1852995 41.4142897)
30332650,41.414031,2.1851086,4,,,,,POINT (2.1851086 41.414031)
30332651,41.4133535,2.1845795,4,,,,,POINT (2.1845795 41.4133535)
30332652,41.4124151,2.1838402,4,,,,,POINT (2.1838402 41.4124151)
30332653,41.4120519,2.1835422,4,,,,,POINT (2.1835422 41.4120519)
30332654,41.4116832,2.1832894,3,,,,,POINT (2.1832894 41.4116832)
30332655,41.4126457,2.1859984,3,,,,,POINT (2.1859984 41.4126457)
30332656,41.4117548,2.1852954,3,,,,,POINT (2.1852954 41.4117548)
30332657,41.410717,2.1850478,3,,,,,POINT (2.1850478 41.410717)
30332756,41.4163381,2.1854897,3,,,,,POINT (2.1854897 41.4163381)
30332757,41.4151724,2.1847619,4,,,,,POINT (2.1847619 41.4151724)
30332758,41.4148325,2.1845517,3,,,,,POINT (2.1845517 41.4148325)
30332759,41.4143551,2.1842458,3,,,,,POINT (2.1842458 41.4143551)
30332760,41.4137145,2.1838554,4,,,,,POINT (2.1838554 41.4137145)
30332761,41.4126854,2.1832256,4,,,,,POINT (2.1832256 41.4126854)
30332762,41.4119868,2.1827944,3,,,,,POINT (2.1827944 41.4119868)
30332804,41.408584,2.1885493,3,,,,,POINT (2.1885493 41.408584)
30332979,41.3973045,2.188108,4,,,,,POINT (2.188108 41.3973045)
30333308,41.4120602,2.1799307,3,,,,,POINT (2.1799307 41.4120602)
30333309,41.4103174,2.1777023,4,,,,,POINT (2.1777023 41.4103174)
30333310,41.4086562,2.1754643,4,,,,,POINT (2.1754643 41.4086562)
30333312,41.4062128,2.1722045,4,,,,,POINT (2.1722045 41.4062128)
30333313,41.4031028,2.1681181,4,,,,,POINT (2.1681181 41.4031028)
30333325,41.3973269,2.1603945,3,,,,,POINT (2.1603945 41.3973269)
30333328,41.3992441,2.1629609,4,,,,,POINT (2.1629609 41.3992441)
30333329,41.4009816,2.1652342,4,,,,,POINT (2.1652342 41.4009816)
30333330,41.4024426,2.1583931,3,,,,,POINT (2.1583931 41.4024426)
30333333,41.401622,2.1593043,3,,,,,POINT (2.1593043 41.401622)
30333334,41.400704,2.1603298,4,,,,,POINT (2.1603298 41.400704)
30333335,41.4003159,2.1608279,3,,,,,POINT (2.1608279 41.4003159)
30333336,41.3998531,2.1614256,3,,,,,POINT (2.1614256 41.3998531)
30333337,41.4006034,2.1630841,3,,,,,POINT (2.1630841 41.4006034)
30333338,41.4002416,2.1626206,4,,,,,POINT (2.1626206 41.4002416)
30333339,41.3998038,2.1620293,4,,,,,POINT (2.1620293 41.3998038)
30333341,41.3989627,2.1607796,4,,,,,POINT (2.1607796 41.3989627)
30333343,41.3981419,2.159493,4,,,,,POINT (2.159493 41.3981419)
30333344,41.3978123,2.1589685,3,,,,,POINT (2.1589685 41.3978123)
30333367,41.4020109,2.154887,3,,,,,POINT (2.154887 41.4020109)
30333369,41.4009797,2.1560895,4,,,,,POINT (2.1560895 41.4009797)
30333370,41.4005409,2.1565702,3,,,,,POINT (2.1565702 41.4005409)
30333391,41.3990853,2.1577062,4,,,,,POINT (2.1577062 41.3990853)
30333392,41.3985949,2.1569669,3,,,,,POINT (2.1569669 41.3985949)
30333441,41.4002909,2.1571912,3,,,,,POINT (2.1571912 41.4002909)
30333442,41.3998831,2.1576543,3,,,,,POINT (2.1576543 41.3998831)
30333443,41.3994054,2.1581929,3,,,,,POINT (2.1581929 41.3994054)
30343257,41.3812636,2.1868632,3,,,,,POINT (2.1868632 41.3812636)
30343259,41.3813639,2.1873053,3,,,,,POINT (2.1873053 41.3813639)
30343260,41.3814049,2.1874861,3,,,,,POINT (2.1874861 41.3814049)
30343261,41.3814407,2.1876437,4,,,,,POINT (2.1876437 41.3814407)
30343262,41.3814824,2.1878277,3,,,,,POINT (2.1878277 41.3814824)
30343263,41.3815208,2.1879972,3,crossing,,,,POINT (2.1879972 41.3815208)
30343264,41.3815598,2.1881687,3,,,,,POINT (2.1881687 41.3815598)
30343265,41.3816001,2.1883465,4,,,,,POINT (2.1883465 41.3816001)
30343269,41.3817571,2.1890316,4,,,,,POINT (2.1890316 41.3817571)
30343275,41.3822843,2.1913329,3,,,,,POINT (2.1913329 41.3822843)
30343282,41.3805812,2.1879877,4,,,,,POINT (2.1879877 41.3805812)
30343283,41.3806211,2.1881686,3,,,,,POINT (2.1881686 41.3806211)
30343284,41.3806586,2.1883533,3,,,,,POINT (2.1883533 41.3806586)
30343285,41.3806957,2.1885156,3,,,,,POINT (2.1885156 41.3806957)
30343290,41.3808894,2.1893752,3,,,,,POINT (2.1893752 41.3808894)
30343293,41.3811325,2.190413,3,,,,,POINT (2.190413 41.3811325)
30343394,41.3800961,2.1896909,3,,,,,POINT (2.1896909 41.3800961)
30343396,41.3805624,2.1917734,3,,,,,POINT (2.1917734 41.3805624)
30343397,41.3806,2.1919384,3,,,,,POINT (2.1919384 41.3806)
30343398,41.3794283,2.1880715,3,,,,,POINT (2.1880715 41.3794283)
30343399,41.3796587,2.1891109,3,,,,,POINT (2.1891109 41.3796587)
30343411,41.3824712,2.1872312,4,,,,,POINT (2.1872312 41.3824712)
30343413,41.3795024,2.188417,4,,,,,POINT (2.188417 41.3795024)
30343414,41.3789942,2.1886198,4,,,,,POINT (2.1886198 41.3789942)
30343415,41.377264,2.1893101,4,,,,,POINT (2.1893101 41.377264)
30343416,41.3765476,2.189596,4,,,,,POINT (2.189596 41.3765476)
30343417,41.3756847,2.1899402,3,,,,,POINT (2.1899402 41.3756847)
30343455,41.3764705,2.1892422,4,,,,,POINT (2.1892422 41.3764705)
30343456,41.3756031,2.1895855,3,,,,,POINT (2.1895855 41.3756031)
30343458,41.3771833,2.1889601,4,,,,,POINT (2.1889601 41.3771833)
30343459,41.3781315,2.1885847,4,,,,,POINT (2.1885847 41.3781315)
30343460,41.3789179,2.1882735,4,,,,,POINT (2.1882735 41.3789179)
30343461,41.3805005,2.1876443,4,,,,,POINT (2.1876443 41.3805005)
30343467,41.3827645,2.1878758,3,,,,,POINT (2.1878758 41.3827645)
30343473,41.3766964,2.1902788,3,,,,,POINT (2.1902788 41.3766964)
30343484,41.377581,2.190685,3,,,,,POINT (2.190685 41.377581)
30343485,41.3785158,2.1903149,4,,,,,POINT (2.1903149 41.3785158)
30343487,41.3835811,2.1896931,3,,,,,POINT (2.1896931 41.3835811)
30343488,41.3825598,2.1900142,4,,,,,POINT (2.1900142 41.3825598)
30343489,41.3795209,2.191038,4,,,,,POINT (2.191038 41.3795209)
30343490,41.3787477,2.1913591,3,,,,,POINT (2.1913591 41.3787477)
30343526,41.3804452,2.1912538,3,,,,,POINT (2.1912538 41.3804452)
30343527,41.3796366,2.1915619,3,,,,,POINT (2.1915619 41.3796366)
30343528,41.3803664,2.1908998,4,,,,,POINT (2.1908998 41.3803664)
30343530,41.3794646,2.1882488,3,,,,,POINT (2.1882488 41.3794646)
30343531,41.3789571,2.1884517,4,,,,,POINT (2.1884517 41.3789571)
30343533,41.3756488,2.1897676,3,,,,,POINT (2.1897676 41.3756488)
30343534,41.3795416,2.188591,3,,,,,POINT (2.188591 41.3795416)
30343548,41.3790329,2.1887956,4,,,,,POINT (2.1887956 41.3790329)
30343569,41.3766188,2.1899346,4,,,,,POINT (2.1899346 41.3766188)
30343570,41.3773453,2.1896556,4,,,,,POINT (2.1896556 41.3773453)
30343571,41.3782852,2.1892782,4,,,,,POINT (2.1892782 41.3782852)
30343572,41.379068,2.1889561,3,,,,,POINT (2.1889561 41.379068)
30343573,41.3796208,2.1889341,3,,,,,POINT (2.1889341 41.3796208)
30343576,41.380169,2.1900236,3,,,,,POINT (2.1900236 41.380169)
30343578,41.3776584,2.1910258,3,,,,,POINT (2.1910258 41.3776584)
30343583,41.3793698,2.1903488,4,,,,,POINT (2.1903488 41.3793698)
30343589,41.3802115,2.1902078,3,,,,,POINT (2.1902078 41.3802115)
30343590,41.3794104,2.1905195,4,,,,,POINT (2.1905195 41.3794104)
30343593,41.3802518,2.1903853,3,,,,,POINT (2.1903853 41.3802518)
30343594,41.378669,2.191005,3,,,,,POINT (2.191005 41.378669)
30343595,41.3794492,2.1906934,4,,,,,POINT (2.1906934 41.3794492)
30343597,41.3802888,2.1905518,3,,,,,POINT (2.1905518 41.3802888)
30343615,41.3794838,2.1908687,4,,,,,POINT (2.1908687 41.3794838)
30343616,41.3804044,2.1910728,3,,,,,POINT (2.1910728 41.3804044)
30343617,41.3795976,2.1913916,3,,,,,POINT (2.1913916 41.3795976)
30343619,41.380487,2.1914244,3,,,,,POINT (2.1914244 41.380487)
30343620,41.380523,2.1915852,3,,,,,POINT (2.1915852 41.380523)
30343621,41.3797083,2.1919108,3,,,,,POINT (2.1919108 41.3797083)
30343623,41.3797503,2.1920841,3,,,,,POINT (2.1920841 41.3797503)
30343642,41.3765848,2.1897665,4,,,,,POINT (2.1897665 41.3765848)
30343643,41.3773038,2.1894829,4,,,,,POINT (2.1894829 41.3773038)
30343644,41.378323,2.189447,4,,,,,POINT (2.189447 41.378323)
30343645,41.3773817,2.1898208,4,,,,,POINT (2.1898208 41.3773817)
30343646,41.3766591,2.1901076,4,,,,,POINT (2.1901076 41.3766591)
30343649,41.378401,2.189798,3,,,,,POINT (2.189798 41.378401)
30343650,41.3767344,2.1904533,3,,,,,POINT (2.1904533 41.3767344)
30343651,41.3774616,2.1901673,4,,,,,POINT (2.1901673 41.3774616)
30343654,41.3784779,2.1901446,3,,,,,POINT (2.1901446 41.3784779)
30343666,41.3775426,2.1905187,4,,,,,POINT (2.1905187 41.3775426)
30343667,41.3770022,2.1907248,1,,,,,POINT (2.1907248 41.3770022)
30343670,41.3776218,2.1908622,3,,,,,POINT (2.1908622 41.3776218)
30343672,41.3786294,2.1908376,4,,,,,POINT (2.1908376 41.3786294)
30553739,41.4060858,2.1595644,4,,,,,POINT (2.1595644 41.4060858)
30553740,41.4054107,2.1602537,4,,,,,POINT (2.1602537 41.4054107)
30553741,41.4047706,2.1608765,4,,,,,POINT (2.1608765 41.4047706)
30553742,41.4042731,2.1613606,3,,,,,POINT (2.1613606 41.4042731)
30553747,41.4098287,2.1566279,4,,,,,POINT (2.1566279 41.4098287)
30553748,41.4091053,2.1573245,4,,,,,POINT (2.1573245 41.4091053)
30553749,41.408338,2.1580866,4,,,,,POINT (2.1580866 41.408338)
30553750,41.4077351,2.1586762,4,,,,,POINT (2.1586762 41.4077351)
30553752,41.4071362,2.159284,3,,,,,POINT (2.159284 41.4071362)
30553753,41.4068898,2.1595365,3,,,,,POINT (2.1595365 41.4068898)
30553756,41.4050564,2.1613354,4,,,,,POINT (2.1613354 41.4050564)
30553757,41.4045606,2.1618365,4,,,,,POINT (2.1618365 41.4045606)
30553758,41.4041165,2.1622613,3,,,,,POINT (2.1622613 41.4041165)
30553971,41.4055286,2.1586664,3,,,,,POINT (2.1586664 41.4055286)
30553972,41.4048913,2.1594385,4,,,,,POINT (2.1594385 41.4048913)
30553973,41.4043061,2.160119,4,,,,,POINT (2.160119 41.4043061)
30553974,41.4038516,2.1606681,4,,,,,POINT (2.1606681 41.4038516)
30553975,41.4034273,2.1611765,4,,,,,POINT (2.1611765 41.4034273)
30553978,41.4024532,2.1623791,3,,,,,POINT (2.1623791 41.4024532)
30553979,41.4020031,2.1629429,3,,,,,POINT (2.1629429 41.4020031)
30554037,41.4003647,2.1598954,4,,,,,POINT (2.1598954 41.4003647)
30554039,41.3995093,2.1609707,3,,,,,POINT (2.1609707 41.3995093)
30554041,41.3991988,2.1605366,3,,,,,POINT (2.1605366 41.3991988)
30554042,41.4000399,2.1616872,3,,,,,POINT (2.1616872 41.4000399)
30554043,41.4004894,2.1623072,3,,,,,POINT (2.1623072 41.4004894)
30554044,41.4007876,2.1627168,3,,,,,POINT (2.1627168 41.4007876)
30554503,41.4001395,2.1595987,3,,,,,POINT (2.1595987 41.4001395)
30554505,41.4011572,2.1609092,3,,,,,POINT (2.1609092 41.4011572)
30554509,41.4017893,2.1617172,4,,,,,POINT (2.1617172 41.4017893)
30554511,41.4023309,2.1625138,4,,,,,POINT (2.1625138 41.4023309)
30554542,41.4007502,2.1614463,3,,,,,POINT (2.1614463 41.4007502)
30554603,41.4026306,2.1559127,4,,,,,POINT (2.1559127 41.4026306)
30554604,41.4020797,2.1565429,3,,,,,POINT (2.1565429 41.4020797)
30554607,41.4011826,2.1575695,3,,,,,POINT (2.1575695 41.4011826)
30554608,41.4007941,2.1579833,4,,,,,POINT (2.1579833 41.4007941)
30554609,41.4004047,2.1584504,4,,,,,POINT (2.1584504 41.4004047)
30554613,41.3979272,2.1611981,3,,,,,POINT (2.1611981 41.3979272)
30554658,41.3995985,2.1572011,3,,,,,POINT (2.1572011 41.3995985)
30554781,41.4005173,2.1523089,4,,,,,POINT (2.1523089 41.4005173)
30554782,41.3999313,2.1529966,3,,,,,POINT (2.1529966 41.3999313)
30554783,41.3994978,2.1535107,3,,,,,POINT (2.1535107 41.3994978)
30554784,41.398604,2.1545561,3,,,,,POINT (2.1545561 41.398604)
30554803,41.3998106,2.15397,3,,,,,POINT (2.15397 41.3998106)
30554804,41.3993041,2.1545733,4,,,,,POINT (2.1545733 41.3993041)
30554807,41.4023677,2.1554775,3,,,,,POINT (2.1554775 41.4023677)
30554808,41.4018205,2.1560777,3,,,,,POINT (2.1560777 41.4018205)
30554811,41.4025372,2.1567368,3,,,,,POINT (2.1567368 41.4025372)
30554812,41.4028651,2.1571589,3,,,,,POINT (2.1571589 41.4028651)
30554813,41.4031868,2.1575857,4,,,,,POINT (2.1575857 41.4031868)
30554840,41.4104558,2.1505161,4,,,,,POINT (2.1505161 41.4104558)
30554843,41.4085646,2.1522508,4,,,,,POINT (2.1522508 41.4085646)
30554844,41.4080058,2.1527681,3,,,,,POINT (2.1527681 41.4080058)
30554845,41.4079603,2.1528072,3,,,,,POINT (2.1528072 41.4079603)
30554846,41.406366,2.1542748,4,,,,,POINT (2.1542748 41.406366)
30554848,41.4054509,2.1551474,4,,,,,POINT (2.1551474 41.4054509)
30554849,41.4048911,2.1557294,4,,,,,POINT (2.1557294 41.4048911)
30554850,41.4044959,2.156156,3,,,,,POINT (2.156156 41.4044959)
30554851,41.4041828,2.1564915,4,,,,,POINT (2.1564915 41.4041828)
30554852,41.4034874,2.1572597,4,,,,,POINT (2.1572597 41.4034874)
30554853,41.4028983,2.1579214,3,,,,,POINT (2.1579214 41.4028983)
30554859,41.4034442,2.1587896,3,crossing,,,,POINT (2.1587896 41.4034442)
30554948,41.4019631,2.1548286,3,,,,,POINT (2.1548286 41.4019631)
30554955,41.403898,2.1560248,3,,,,,POINT (2.1560248 41.403898)
30554956,41.4031899,2.1567985,4,,,,,POINT (2.1567985 41.4031899)
30554968,41.405891,2.1572086,3,,,,,POINT (2.1572086 41.405891)
30554969,41.4057059,2.1574257,3,,,,,POINT (2.1574257 41.4057059)
30554970,41.4054549,2.1577201,3,,,,,POINT (2.1577201 41.4054549)
30554971,41.4051545,2.1580742,4,,,,,POINT (2.1580742 41.4051545)
30554972,41.4045033,2.1588364,4,,,,,POINT (2.1588364 41.4045033)
30554974,41.4039101,2.15953,4,,,,,POINT (2.15953 41.4039101)
30554976,41.4034714,2.1600463,4,,,,,POINT (2.1600463 41.4034714)
